position_mean,rep
0,76796
0,76797
0,76798
0,76799
-0.024439552258834707,76800
-0.005697735006231036,76801
-0.008466096946154824,76802
0,76803
-0.004285470027626392,76804
0,76805
0,76806
0,76807
0,76808
0,76809
0,76810
0,76811
0,76812
0,76813
0,76814
0,76815
0,76816
0.002129302485522789,76817
0,76818
0,76819
-0.001028576596002565,76820
-0.0052721541010208785,76821
-0.024439552258834707,76822
0,76823
0,76824
0,76825
0,76826
0,76827
0,76828
0,76829
0,76830
0,76831
0,76832
0,76833
-0.002467703348746453,76834
0,76835
0,76836
0,76837
0,76838
0,76839
0,76840
0,76841
0,76842
0,76843
0,76844
-0.023998328024659683,76845
0,76846
0,76847
0.0016230204481933151,76848
0,76849
-0.001028576596002565,76850
0,76851
0,76852
0,76853
0,76854
-0.008466096946154824,76855
0,76856
-0.02072800759175995,76857
1.33202377755843e-4,76858
0,76859
0,76860
0,76861
-0.029220672092162787,76862
0,76863
0,76864
0,76865
0,76866
0,76867
-0.019828364514985597,76868
0,76869
0,76870
-0.001028576596002565,76871
0,76872
0,76873
0,76874
0,76875
0,76876
0,76877
0,76878
0,76879
0,76880
0,76881
0,76882
0,76883
0,76884
0,76885
0,76886
-0.0020762110384194574,76887
0,76888
0,76889
0.020448073342689763,76890
0.002129302485522789,76891
0,76892
0,76893
0,76894
0,76895
0,76896
0,76897
0,76898
-0.00840421738867407,76899
0,76900
-0.019828364514985597,76901
0,76902
0,76903
-0.017875900157328106,76904
0,76905
0,76906
0,76907
0,76908
3.061583234690155e-4,76909
-0.003503870183626441,76910
0,76911
0,76912
-0.024383295090968416,76913
0,76914
-0.020189700136590338,76915
0,76916
0,76917
0,76918
-0.01593777730359362,76919
0,76920
0,76921
0,76922
0,76923
0,76924
0,76925
0,76926
0,76927
0,76928
0,76929
0,76930
0,76931
0,76932
0,76933
0,76934
0,76935
0,76936
-0.003219365986829841,76937
-0.02072800759175995,76938
0,76939
0,76940
0,76941
0,76942
0.022848181689443452,76943
0,76944
0,76945
0,76946
0,76947
0,76948
0.009050768640731248,76949
0,76950
0,76951
0,76952
0,76953
0,76954
0,76955
0,76956
0,76957
0,76958
0,76959
0,76960
0,76961
0,76962
-0.0052721541010208785,76963
0,76964
0,76965
0,76966
0,76967
-0.032189768682113144,76968
-0.014522307624196743,76969
0,76970
0,76971
0,76972
0.026900334571837704,76973
0.003466234533170981,76974
0,76975
0,76976
0,76977
-0.02072800759175995,76978
0,76979
0,76980
0,76981
-0.003372124895409911,76982
0,76983
0,76984
0,76985
-0.008501117588716984,76986
-0.005698176754505773,76987
-0.002579544121936197,76988
0,76989
-0.006075644955019924,76990
0,76991
0,76992
-0.008466096946154824,76993
0,76994
0,76995
0,76996
0,76997
0,76998
-0.003372124895409911,76999
0,77000
-7.964585562395549e-5,77001
0,77002
0,77003
0,77004
0,77005
0,77006
0,77007
0,77008
0,77009
0,77010
0,77011
0.010318522156090821,77012
0,77013
0,77014
0,77015
0,77016
0,77017
0,77018
0,77019
0,77020
-0.008466096946154824,77021
0,77022
0,77023
-0.00840421738867407,77024
0,77025
0,77026
0,77027
0,77028
0,77029
-0.0078064735911447265,77030
0,77031
0,77032
0,77033
0,77034
0,77035
0,77036
0,77037
0,77038
0,77039
0,77040
0,77041
0,77042
0,77043
0.009772593515236008,77044
0,77045
-0.021266097435680226,77046
0,77047
0,77048
-0.006701685335137636,77049
0,77050
0,77051
0,77052
0,77053
0,77054
-0.023998328024659683,77055
0,77056
0,77057
0,77058
-0.024439552258834707,77059
0.0023341052665111417,77060
0,77061
0,77062
0,77063
0,77064
0,77065
0,77066
0.01056787521535033,77067
0,77068
0.00978480957379339,77069
0,77070
0,77071
0,77072
0,77073
0,77074
0,77075
0.00291356827288528,77076
0,77077
0,77078
0,77079
0,77080
-0.002467703348746453,77081
0,77082
0,77083
0,77084
0,77085
0,77086
0,77087
0,77088
0,77089
0,77090
0,77091
0,77092
0,77093
-0.0023495330813577313,77094
-0.002467703348746453,77095
0,77096
0,77097
-0.005165798419826686,77098
0,77099
-0.011190111163042853,77100
0,77101
0,77102
0,77103
0,77104
0,77105
0,77106
0,77107
0.0013096354574630002,77108
0,77109
0,77110
0,77111
0,77112
0,77113
-0.019305065309160152,77114
0.003466234533170981,77115
0,77116
0,77117
0,77118
0,77119
0.009050768640731248,77120
0,77121
0,77122
-0.02354050441999907,77123
-0.002156749625718732,77124
-0.006478005614077911,77125
0,77126
0,77127
0,77128
0,77129
-0.004438425285751046,77130
0.024918336533066004,77131
0,77132
0,77133
0,77134
0,77135
0,77136
0,77137
0,77138
0.0016230204481933151,77139
0,77140
0,77141
0,77142
0,77143
0.005639166778599108,77144
0,77145
0,77146
-0.003372124895409911,77147
0,77148
0,77149
0,77150
0,77151
0,77152
-0.001037915001157607,77153
0,77154
0,77155
0,77156
0,77157
0,77158
0,77159
0,77160
0,77161
0,77162
0,77163
0,77164
0,77165
0,77166
0,77167
0,77168
0,77169
0,77170
0,77171
-4.2186742364145696e-4,77172
0,77173
0,77174
0,77175
-0.0020762110384194574,77176
0,77177
0,77178
-0.016942977132587994,77179
0,77180
0.01056787521535033,77181
0.0018439065659418615,77182
0,77183
0,77184
0,77185
0,77186
0,77187
0,77188
-0.007464427459267657,77189
0,77190
0,77191
0,77192
0,77193
-0.019305065309160152,77194
0,77195
0,77196
0.004659204088992387,77197
0,77198
0.004459417731803155,77199
0,77200
0,77201
0,77202
0,77203
0,77204
0,77205
0,77206
-0.02072800759175995,77207
0.011397080142143268,77208
0,77209
0,77210
0,77211
0,77212
-0.019305065309160152,77213
0,77214
0,77215
0,77216
0.010318522156090821,77217
0,77218
0,77219
0,77220
0,77221
0,77222
0,77223
0,77224
0,77225
0,77226
0,77227
0,77228
0,77229
-0.014522307624196743,77230
0,77231
0,77232
0,77233
0,77234
0,77235
0,77236
0,77237
0,77238
0,77239
0,77240
0,77241
0,77242
0,77243
-3.159512287771e-5,77244
0,77245
0.00393542451038516,77246
0,77247
0,77248
0,77249
0,77250
0,77251
0,77252
0,77253
0,77254
-0.0015670513644740099,77255
0,77256
0,77257
-0.002156749625718732,77258
0.0023429316765848996,77259
0,77260
0,77261
0,77262
-0.024439552258834707,77263
0,77264
0,77265
0,77266
0,77267
0,77268
0,77269
-0.023770673334058197,77270
4.730362587298395e-4,77271
0,77272
0,77273
0,77274
0,77275
0,77276
0,77277
0,77278
0,77279
0,77280
0,77281
0,77282
-0.017875900157328106,77283
-0.00650048885766599,77284
0,77285
0,77286
0,77287
0,77288
0,77289
0.011397080142143268,77290
0,77291
0,77292
0,77293
0,77294
0,77295
0,77296
0,77297
0,77298
0,77299
0.009050768640731248,77300
0,77301
0.0013096354574630002,77302
0,77303
0,77304
0,77305
0,77306
0,77307
0,77308
0,77309
0,77310
0,77311
0.01352806206090661,77312
-0.0036261512177670624,77313
0,77314
0,77315
0,77316
0,77317
0,77318
4.730362587298395e-4,77319
0,77320
0,77321
0,77322
0,77323
0,77324
0,77325
-0.003219365986829841,77326
0,77327
0,77328
0,77329
-0.00840421738867407,77330
0,77331
0,77332
0,77333
-0.001037915001157607,77334
0,77335
0,77336
0,77337
0,77338
0,77339
0,77340
-0.003219365986829841,77341
0,77342
0,77343
0,77344
0,77345
0.00393542451038516,77346
-0.008466096946154824,77347
-0.0021349153227228565,77348
0,77349
0,77350
0,77351
0,77352
0,77353
0,77354
0,77355
0,77356
0,77357
0.0030260021735166107,77358
0,77359
-0.017452013046271347,77360
0,77361
0,77362
0,77363
0.01352806206090661,77364
0,77365
-0.01181284626767224,77366
0,77367
0,77368
0,77369
0,77370
1.33202377755843e-4,77371
0,77372
-0.024439552258834707,77373
-0.015310503984503062,77374
0,77375
0,77376
0,77377
0,77378
0,77379
0,77380
0,77381
-0.019395638534486573,77382
0,77383
0,77384
0,77385
0,77386
0,77387
0,77388
0,77389
0,77390
0,77391
0,77392
-0.003503870183626441,77393
0,77394
0,77395
0,77396
0,77397
0,77398
0,77399
-0.020189700136590338,77400
0,77401
0.002129302485522789,77402
0,77403
0,77404
0,77405
0.0013096354574630002,77406
0,77407
0,77408
0,77409
0,77410
0,77411
0,77412
0,77413
0,77414
0,77415
7.12876992439045e-4,77416
0,77417
0,77418
0,77419
0,77420
0,77421
0,77422
0.00978480957379339,77423
0,77424
0,77425
0,77426
-7.964585562395549e-5,77427
0,77428
-0.001555996374144509,77429
0,77430
-0.002156749625718732,77431
0,77432
0,77433
0,77434
0,77435
0,77436
0,77437
0,77438
0,77439
0,77440
0,77441
0,77442
0.013049290680116756,77443
0.021628180470816823,77444
0,77445
0,77446
0,77447
0,77448
-0.023998328024659683,77449
-0.01736812856021657,77450
0,77451
0,77452
0,77453
0,77454
-0.012091943618771119,77455
0,77456
0,77457
0,77458
0,77459
0,77460
-0.01793637660160973,77461
0,77462
0,77463
0,77464
0,77465
0,77466
0,77467
-0.01593777730359362,77468
0,77469
0,77470
0.00393542451038516,77471
0,77472
0,77473
0,77474
-3.159512287771e-5,77475
0,77476
0,77477
0,77478
0,77479
0,77480
0,77481
-0.019828364514985597,77482
0,77483
0,77484
0,77485
0,77486
0,77487
0,77488
0,77489
0,77490
0,77491
0,77492
0,77493
0,77494
0,77495
-4.2186742364145696e-4,77496
0,77497
0,77498
0,77499
0,77500
0,77501
0,77502
-0.00478111983332808,77503
0,77504
0,77505
0,77506
0,77507
0,77508
0,77509
0,77510
0.024918336533066004,77511
0,77512
0,77513
0,77514
0,77515
-0.001555996374144509,77516
0,77517
0,77518
0,77519
-0.007636619906858601,77520
0,77521
0.0023341052665111417,77522
0,77523
0.0018439065659418615,77524
0,77525
0,77526
0,77527
0,77528
0,77529
0,77530
0,77531
-0.015334429890724957,77532
0,77533
0,77534
0,77535
0,77536
0,77537
0,77538
0,77539
0,77540
0.026900334571837704,77541
0,77542
0,77543
0,77544
-0.0023495330813577313,77545
0,77546
0.009772593515236008,77547
0,77548
-0.006478005614077911,77549
0,77550
0,77551
0,77552
0,77553
-0.0044798408078328454,77554
0,77555
0,77556
0,77557
0,77558
-0.0015670513644740099,77559
0,77560
0,77561
0,77562
0,77563
0.006405214998718682,77564
0,77565
0,77566
0,77567
0,77568
0,77569
0.011397080142143268,77570
-0.016942977132587994,77571
0,77572
-7.964585562395549e-5,77573
0,77574
0,77575
0,77576
4.96989492623493e-4,77577
0,77578
0,77579
0,77580
0,77581
0,77582
0,77583
0,77584
0.0016230204481933151,77585
0,77586
-0.007464427459267657,77587
-0.0041526302489855,77588
0,77589
0,77590
0,77591
0,77592
-0.02072800759175995,77593
0,77594
0,77595
-0.015334429890724957,77596
0,77597
0,77598
0,77599
0,77600
0,77601
0,77602
0,77603
0,77604
-0.014795962343007988,77605
0,77606
-3.159512287771e-5,77607
0.0030921527245183775,77608
0,77609
0,77610
0,77611
-0.01736812856021657,77612
-0.015368946783182442,77613
0,77614
0,77615
0,77616
0,77617
0,77618
-0.007464427459267657,77619
0,77620
0,77621
0,77622
0,77623
0,77624
0.009772593515236008,77625
0.002129302485522789,77626
0,77627
4.5782360466061444e-4,77628
0,77629
-0.001555996374144509,77630
0,77631
0,77632
-0.0041526302489855,77633
0,77634
0,77635
0,77636
0,77637
0,77638
0,77639
0,77640
0,77641
0,77642
0.0023341052665111417,77643
0,77644
0,77645
-3.159512287771e-5,77646
0,77647
0,77648
0,77649
0,77650
-3.159512287771e-5,77651
0,77652
-3.159512287771e-5,77653
0,77654
0,77655
0,77656
0,77657
0,77658
0,77659
0,77660
0,77661
0,77662
0,77663
0.026900334571837704,77664
0,77665
0,77666
-0.017875900157328106,77667
0,77668
0,77669
0,77670
0,77671
0,77672
0,77673
0,77674
0,77675
0,77676
0,77677
0,77678
0,77679
0,77680
0,77681
0,77682
0,77683
-0.0033836375718981266,77684
0,77685
0,77686
0,77687
0,77688
0,77689
-0.006701685335137636,77690
0,77691
0,77692
0,77693
0,77694
0,77695
0,77696
-0.01602297995033415,77697
0,77698
0,77699
0,77700
0,77701
0,77702
0,77703
0,77704
0,77705
0,77706
0,77707
0,77708
0,77709
0,77710
0.0023341052665111417,77711
0,77712
0.00978480957379339,77713
0,77714
0,77715
-0.006244250296078923,77716
0,77717
0,77718
-0.029655449191989293,77719
0,77720
0,77721
0,77722
0,77723
0,77724
0,77725
0,77726
0,77727
0,77728
0,77729
0,77730
-0.020423068438273233,77731
-1.38982668267189e-4,77732
0,77733
0,77734
0,77735
0,77736
0,77737
0,77738
0,77739
0,77740
0.005251141233690702,77741
0,77742
0,77743
-0.0033836375718981266,77744
0,77745
0,77746
0,77747
0,77748
0,77749
0,77750
0,77751
0,77752
0,77753
0,77754
0,77755
0,77756
0,77757
0,77758
0,77759
0,77760
0,77761
0,77762
0,77763
0,77764
0,77765
0,77766
0,77767
0,77768
0,77769
0,77770
0,77771
-0.00840421738867407,77772
0,77773
0,77774
0,77775
0,77776
0,77777
-0.0041526302489855,77778
0.005251141233690702,77779
0,77780
9.961343042810724e-4,77781
0,77782
0,77783
0,77784
0,77785
0,77786
0,77787
0,77788
0,77789
0,77790
0,77791
0,77792
0,77793
0,77794
0,77795
0,77796
0,77797
0,77798
0,77799
-0.005087489217035602,77800
0.009050768640731248,77801
-0.003471542421343342,77802
0,77803
0,77804
0,77805
0.0030260021735166107,77806
-0.005087489217035602,77807
0,77808
-0.002156749625718732,77809
0,77810
0,77811
0,77812
0.005251141233690702,77813
0,77814
0.006405214998718682,77815
0,77816
0,77817
0.004459417731803155,77818
0,77819
-0.001913396651275581,77820
0,77821
0,77822
0,77823
0,77824
-0.014795962343007988,77825
0,77826
0,77827
0,77828
0,77829
0.003466234533170981,77830
0.024918336533066004,77831
0,77832
0,77833
0.01056787521535033,77834
0,77835
0,77836
0,77837
-0.015334429890724957,77838
-0.024383295090968416,77839
0,77840
0,77841
0,77842
0,77843
0,77844
0,77845
0,77846
0,77847
-0.015310503984503062,77848
0,77849
0,77850
0,77851
-0.026280117546002176,77852
-0.01736812856021657,77853
0,77854
0,77855
0,77856
0,77857
0,77858
0,77859
0.0013096354574630002,77860
0,77861
0,77862
0,77863
0,77864
0,77865
0,77866
0,77867
0,77868
0.020448073342689763,77869
0,77870
-0.002467703348746453,77871
-0.003503870183626441,77872
0,77873
0,77874
0,77875
0,77876
0,77877
0,77878
0,77879
0,77880
-0.0078064735911447265,77881
0,77882
0.004459417731803155,77883
0,77884
0,77885
0.023351285168591994,77886
0,77887
0,77888
0,77889
0,77890
-0.001555996374144509,77891
0.026900334571837704,77892
0,77893
0,77894
0,77895
-0.0020762110384194574,77896
0,77897
0,77898
0,77899
0,77900
0,77901
0,77902
0,77903
0,77904
0,77905
-0.007228670337967223,77906
0,77907
0,77908
0,77909
0,77910
0,77911
0,77912
-0.014795962343007988,77913
0,77914
-0.0047068710229016385,77915
0,77916
0,77917
0,77918
0.00978480957379339,77919
0,77920
0,77921
0,77922
0,77923
0,77924
0,77925
0,77926
0,77927
4.96989492623493e-4,77928
0,77929
0,77930
0,77931
0,77932
0,77933
0,77934
-0.0015670513644740099,77935
0,77936
-0.001555996374144509,77937
0,77938
0,77939
0.020448073342689763,77940
0,77941
0,77942
0,77943
0,77944
0,77945
0,77946
0,77947
0,77948
0,77949
0,77950
0,77951
0.01056787521535033,77952
0,77953
0,77954
0,77955
0,77956
0,77957
0,77958
0,77959
0,77960
-0.023998328024659683,77961
0,77962
0,77963
0,77964
0,77965
0,77966
-0.023770673334058197,77967
0.0013096354574630002,77968
0,77969
-0.007228670337967223,77970
0,77971
0,77972
0,77973
0,77974
0,77975
0,77976
-0.01736812856021657,77977
0,77978
0,77979
0,77980
0,77981
0,77982
0,77983
-0.0031080698447801605,77984
-0.008466096946154824,77985
0,77986
-0.005697735006231036,77987
-0.01593777730359362,77988
0,77989
0,77990
0,77991
0,77992
-0.023998328024659683,77993
0,77994
0,77995
0,77996
0,77997
0,77998
0.00291356827288528,77999
0,78000
0,78001
0,78002
0,78003
0,78004
0,78005
0,78006
0,78007
0,78008
0,78009
0,78010
0,78011
0,78012
0,78013
-0.001913396651275581,78014
0,78015
0,78016
0,78017
0,78018
0,78019
0,78020
0,78021
0,78022
0,78023
0,78024
-0.005698176754505773,78025
0,78026
-0.0015670513644740099,78027
0,78028
0,78029
0,78030
0,78031
3.340535904626505e-4,78032
0,78033
0,78034
0,78035
0,78036
0,78037
0,78038
0,78039
0,78040
0,78041
9.44396571976636e-4,78042
0,78043
0,78044
0.005251141233690702,78045
0,78046
-0.0041526302489855,78047
0.024918336533066004,78048
0,78049
0,78050
0,78051
0,78052
-0.00840421738867407,78053
0,78054
0,78055
0,78056
0,78057
0,78058
0,78059
0,78060
-0.008466096946154824,78061
0.003466234533170981,78062
0,78063
0,78064
0,78065
0,78066
0,78067
0,78068
0,78069
0,78070
0.0063129072981107336,78071
0,78072
0,78073
0,78074
1.33202377755843e-4,78075
0,78076
0,78077
0,78078
0,78079
0,78080
0,78081
0,78082
0,78083
0,78084
-6.037611938125808e-4,78085
0,78086
0,78087
0,78088
0,78089
0,78090
-0.0020762110384194574,78091
0,78092
0,78093
0,78094
0,78095
-0.006244250296078923,78096
-0.0035725930351873476,78097
0,78098
0,78099
0,78100
0,78101
0,78102
-0.00650048885766599,78103
0,78104
-0.004285470027626392,78105
0,78106
-0.0041526302489855,78107
0,78108
0,78109
0,78110
0,78111
-0.013109411677448871,78112
0,78113
0,78114
0,78115
4.96989492623493e-4,78116
-0.0036843643559052825,78117
0,78118
0,78119
0,78120
0,78121
0,78122
0.003466234533170981,78123
0,78124
0.00978480957379339,78125
0,78126
0,78127
0,78128
0,78129
-0.030175063347126954,78130
0,78131
-0.01602297995033415,78132
0,78133
0,78134
0,78135
0,78136
0,78137
0,78138
0.006455771983820533,78139
0.01352806206090661,78140
0,78141
0,78142
0,78143
-0.019305065309160152,78144
-0.019395638534486573,78145
0,78146
0,78147
0,78148
0,78149
0,78150
-0.023998328024659683,78151
0,78152
0,78153
0,78154
0,78155
0,78156
0,78157
0,78158
-0.007907203021526513,78159
0,78160
0,78161
0,78162
0,78163
0,78164
0,78165
0,78166
0,78167
0,78168
0,78169
0,78170
0,78171
0,78172
0,78173
0,78174
0,78175
0,78176
0,78177
0,78178
0,78179
0,78180
-0.01593777730359362,78181
0,78182
0,78183
0,78184
0,78185
0,78186
4.5782360466061444e-4,78187
-0.019305065309160152,78188
0,78189
0,78190
0,78191
-0.006075644955019924,78192
-0.0078064735911447265,78193
0.024918336533066004,78194
0,78195
0,78196
0,78197
0,78198
0,78199
0,78200
0,78201
0,78202
0,78203
0,78204
0,78205
0,78206
0,78207
0,78208
0,78209
0.0016522105379734881,78210
0.020448073342689763,78211
0,78212
0,78213
0.009050768640731248,78214
0,78215
0,78216
0,78217
0,78218
0,78219
0,78220
0,78221
0,78222
0,78223
0,78224
0,78225
0,78226
0,78227
0,78228
0,78229
-0.00840421738867407,78230
0,78231
0,78232
-0.014795962343007988,78233
0,78234
0.026900334571837704,78235
0,78236
0,78237
0,78238
0,78239
0,78240
0,78241
0,78242
0,78243
0,78244
0,78245
0,78246
-0.015334429890724957,78247
0,78248
-0.02129645120067398,78249
0,78250
0,78251
0,78252
0,78253
0,78254
0,78255
0,78256
0,78257
-0.006075644955019924,78258
0,78259
-0.0041526302489855,78260
0,78261
0,78262
0,78263
0,78264
0,78265
0.01056787521535033,78266
0,78267
-0.00476843515251312,78268
0,78269
0,78270
0.01056787521535033,78271
0,78272
0,78273
0,78274
0,78275
-0.0044798408078328454,78276
0,78277
0,78278
-0.007907203021526513,78279
-0.019305065309160152,78280
0.024918336533066004,78281
0,78282
0,78283
0,78284
0,78285
0,78286
0,78287
0,78288
0.0016230204481933151,78289
0,78290
0,78291
0,78292
0.004516472908527317,78293
0,78294
0,78295
0,78296
0,78297
0,78298
0,78299
0,78300
0,78301
0,78302
-0.012786587616343376,78303
0,78304
0,78305
-0.004285470027626392,78306
0,78307
0,78308
-0.0033836375718981266,78309
0,78310
-0.0020762110384194574,78311
0,78312
0,78313
0.010318522156090821,78314
0,78315
-0.002156749625718732,78316
-0.005697735006231036,78317
-0.004285470027626392,78318
0,78319
0,78320
0,78321
-0.007907203021526513,78322
1.33202377755843e-4,78323
0,78324
0,78325
0,78326
0,78327
0,78328
0,78329
0,78330
-0.003471542421343342,78331
0,78332
0,78333
0,78334
0,78335
0,78336
-0.013179690949215547,78337
1.33202377755843e-4,78338
0,78339
0,78340
0,78341
0,78342
0,78343
0,78344
0,78345
0,78346
0,78347
0,78348
0,78349
0,78350
0,78351
0,78352
0,78353
0,78354
0,78355
0,78356
0,78357
0,78358
0,78359
0,78360
0,78361
0,78362
0,78363
0,78364
0,78365
-0.00840421738867407,78366
0,78367
0,78368
0,78369
-0.007464427459267657,78370
0,78371
0,78372
0,78373
-0.0041526302489855,78374
0,78375
0,78376
0,78377
0,78378
0,78379
0,78380
0,78381
0,78382
0,78383
0,78384
0,78385
0,78386
0,78387
0,78388
0,78389
0,78390
-0.00476843515251312,78391
0.007910299638190503,78392
0,78393
0,78394
0,78395
0,78396
0,78397
-0.016942977132587994,78398
0,78399
-0.0036843643559052825,78400
0,78401
0,78402
0,78403
0,78404
0,78405
0,78406
0,78407
0,78408
0,78409
0,78410
-0.019828364514985597,78411
0,78412
-0.015310503984503062,78413
0,78414
0,78415
-0.019305065309160152,78416
-0.007907203021526513,78417
0,78418
0,78419
0,78420
0,78421
0.020448073342689763,78422
0,78423
0,78424
-0.00476843515251312,78425
0,78426
0,78427
0,78428
7.12876992439045e-4,78429
0,78430
0,78431
-0.020189700136590338,78432
0,78433
0,78434
-0.01736812856021657,78435
0.010318522156090821,78436
0,78437
0,78438
0.010318522156090821,78439
-0.024439552258834707,78440
0,78441
-0.00840421738867407,78442
0,78443
0,78444
0,78445
0,78446
-0.0020701548436225536,78447
0,78448
-0.019828364514985597,78449
0,78450
0,78451
-0.02885386753001342,78452
0,78453
0,78454
0,78455
0,78456
0,78457
0,78458
0,78459
0,78460
0,78461
0,78462
0,78463
0,78464
0,78465
0,78466
0,78467
0,78468
-0.023770673334058197,78469
0,78470
0,78471
0,78472
0,78473
-0.0041526302489855,78474
0,78475
0,78476
0,78477
0,78478
0,78479
7.12876992439045e-4,78480
-0.021266097435680226,78481
-0.014522307624196743,78482
0.023516696999939576,78483
0,78484
-0.02072800759175995,78485
0,78486
0,78487
0.00393542451038516,78488
0,78489
0,78490
0,78491
0,78492
0,78493
0,78494
0,78495
0,78496
0,78497
0,78498
0,78499
0,78500
0,78501
0,78502
0,78503
0,78504
0.005576194371679362,78505
4.96989492623493e-4,78506
0,78507
0,78508
0,78509
-0.005698176754505773,78510
0,78511
0,78512
0,78513
0,78514
0,78515
-0.0078064735911447265,78516
-9.942455632901332e-4,78517
0,78518
0,78519
0,78520
0.0018439065659418615,78521
0,78522
0,78523
0,78524
0,78525
0.002129302485522789,78526
0,78527
0,78528
-0.00840421738867407,78529
-0.03667319386937672,78530
0,78531
0,78532
0,78533
-0.008501117588716984,78534
0,78535
0,78536
0,78537
-0.014795962343007988,78538
0,78539
0,78540
0,78541
0,78542
0,78543
0,78544
0,78545
0,78546
0,78547
0,78548
0.0016230204481933151,78549
0,78550
0,78551
0,78552
0,78553
0,78554
0,78555
0,78556
0,78557
-0.00650048885766599,78558
-0.019828364514985597,78559
0,78560
0,78561
-0.002467703348746453,78562
0,78563
-0.015310503984503062,78564
0,78565
0,78566
0,78567
-0.016942977132587994,78568
0,78569
0,78570
0,78571
0,78572
0,78573
-0.003372124895409911,78574
0,78575
0,78576
-0.005697735006231036,78577
0,78578
0,78579
0,78580
0,78581
0,78582
0,78583
0,78584
0,78585
0,78586
0,78587
0,78588
0,78589
0,78590
0,78591
0,78592
0,78593
0,78594
0,78595
0,78596
0,78597
0,78598
0,78599
0,78600
0,78601
0,78602
0,78603
0,78604
0,78605
0,78606
0,78607
0,78608
0,78609
0,78610
0,78611
0,78612
-0.019305065309160152,78613
0.007996688757266732,78614
-0.016942977132587994,78615
0,78616
-0.0020762110384194574,78617
0,78618
0,78619
0,78620
0,78621
0,78622
0,78623
0,78624
0,78625
0,78626
0.009772593515236008,78627
0,78628
-0.001555996374144509,78629
4.5782360466061444e-4,78630
0,78631
0,78632
-0.0033836375718981266,78633
0,78634
0,78635
0,78636
0,78637
0,78638
0,78639
0,78640
0,78641
0,78642
0,78643
0,78644
0,78645
0,78646
0,78647
0,78648
0,78649
0,78650
0,78651
0,78652
0,78653
0,78654
0,78655
-0.019395638534486573,78656
-0.0047068710229016385,78657
0,78658
0,78659
0,78660
-0.00476843515251312,78661
0,78662
0,78663
3.061583234690155e-4,78664
0,78665
0,78666
-0.025380710264180074,78667
-0.006478005614077911,78668
0,78669
-0.03270255845094153,78670
0,78671
0.004965362412461403,78672
-0.006478005614077911,78673
0,78674
0,78675
0,78676
0,78677
0,78678
0,78679
0,78680
-0.014522307624196743,78681
0,78682
0,78683
4.5782360466061444e-4,78684
0.010318522156090821,78685
0,78686
0,78687
0,78688
0,78689
0,78690
0,78691
0,78692
0.00673477472175219,78693
0,78694
0,78695
0,78696
0,78697
0,78698
0,78699
0.0018439065659418615,78700
-0.015334429890724957,78701
0,78702
0,78703
0,78704
0,78705
0,78706
0,78707
0,78708
0,78709
-0.001037915001157607,78710
0,78711
-0.00840421738867407,78712
0,78713
0,78714
0,78715
0,78716
0,78717
0,78718
-0.024439552258834707,78719
0,78720
0,78721
0.0013096354574630002,78722
0,78723
0,78724
0,78725
0,78726
0,78727
-0.008466096946154824,78728
0,78729
0,78730
0,78731
0,78732
0,78733
0,78734
0,78735
0,78736
0,78737
0,78738
-0.0015670513644740099,78739
-0.008501117588716984,78740
0,78741
0,78742
0,78743
0,78744
0,78745
0,78746
0,78747
0,78748
-0.007464427459267657,78749
0,78750
0,78751
0,78752
0,78753
0,78754
0,78755
0,78756
0.0023341052665111417,78757
0,78758
0,78759
0.01352806206090661,78760
0,78761
0,78762
0,78763
-0.001028576596002565,78764
0,78765
3.061583234690155e-4,78766
0,78767
-0.00476843515251312,78768
0,78769
0,78770
0,78771
0,78772
-0.006478005614077911,78773
0,78774
0,78775
0,78776
0.010318522156090821,78777
0,78778
0,78779
0,78780
-0.022539388525026554,78781
0,78782
0,78783
0,78784
-0.02072800759175995,78785
0,78786
0,78787
0.035951103212568954,78788
0,78789
0.01056787521535033,78790
0,78791
0,78792
9.44396571976636e-4,78793
0,78794
0,78795
0,78796
0,78797
0,78798
0,78799
0,78800
0,78801
0,78802
0,78803
0,78804
0,78805
-0.0047068710229016385,78806
0,78807
-0.008825131516596859,78808
0.006455771983820533,78809
0,78810
-0.0047068710229016385,78811
-0.020189700136590338,78812
0,78813
0,78814
0,78815
0,78816
0,78817
-0.006701685335137636,78818
0,78819
0,78820
9.621416382897905e-5,78821
0,78822
0,78823
-7.31229235845577e-4,78824
-0.0033836375718981266,78825
0,78826
0,78827
-0.017875900157328106,78828
0,78829
0,78830
0,78831
0,78832
0.002129302485522789,78833
0,78834
0,78835
0,78836
0,78837
0,78838
-0.0036843643559052825,78839
0,78840
0,78841
0,78842
0,78843
0,78844
0,78845
0,78846
0,78847
0,78848
0,78849
0,78850
0,78851
0.011397080142143268,78852
0,78853
0,78854
0,78855
0,78856
-0.002156749625718732,78857
0,78858
-0.002467703348746453,78859
0,78860
0,78861
0,78862
-0.002156749625718732,78863
0,78864
0,78865
0,78866
-0.0033836375718981266,78867
0,78868
0,78869
0,78870
0,78871
0,78872
0,78873
-0.001913396651275581,78874
5.516775615635059e-4,78875
0,78876
-0.005697735006231036,78877
-0.007228670337967223,78878
0,78879
0,78880
-0.00476843515251312,78881
0,78882
0,78883
0,78884
0,78885
0,78886
0,78887
0.0013096354574630002,78888
0,78889
-0.0036843643559052825,78890
0,78891
0,78892
0,78893
0,78894
